,delta_time,longitude,latitude,heights,class,utm_x,utm_y,elapsed_seconds,qGIS_Surface_Type
209,144088547.8675374,-77.51026039489972,85.69115428533608,-0.2097716,specular_lead_high_w_bkgr,579243.8727700389,9523453.576011172,1251.9808160779537,ice
210,144088547.8680227,-77.51044928787553,85.69112693039868,-0.21736169,specular_lead_high_w_bkgr,579242.8118703084,9523450.302818008,1251.925700365408,ice
211,144088547.86836302,-77.51058206722377,85.69110774463037,-0.22652175,specular_lead_high_w_bkgr,579242.0653266214,9523448.006710147,1251.8705846528624,lead
212,144088547.86885753,-77.51077454145131,85.69107986154029,-0.21224369,specular_lead_low_w_bkg,579240.9844519171,9523444.6704141,1251.8154689403164,lead
213,144088547.86954257,-77.51103908941829,85.6910412738668,-0.17994073,other,579239.5036355982,9523440.05579418,1251.7603532277712,lead
214,144088547.87185535,-77.51193182821848,85.69091102155107,-0.12123297,other,579234.5068413045,9523424.4795475,1251.7052375152252,ice
215,144088547.87406835,-77.51278587638576,85.69078639324691,0.12152221,other,579229.7265547271,9523409.576086236,1251.6501218026797,ice
216,144088547.8749618,-77.51313069669574,85.69073608033699,0.26611847,other,579227.7963010201,9523403.559461838,1251.595006090134,ice
217,144088547.87618452,-77.51360271510515,85.69066725079888,0.27925003,other,579225.1531108912,9523395.328147303,1251.5398903775883,ice
218,144088547.8773969,-77.51407096485055,85.69059900197549,0.22745037,other,579222.5303239514,9523387.165996904,1251.4847746650423,ice
219,144088547.87853828,-77.51451188889676,85.69053475325573,0.20231578,other,579220.0601609084,9523379.482081564,1251.4296589524968,ice
220,144088547.87938666,-77.51483973020667,85.6904869962766,0.2645043,other,579218.223183852,9523373.770392727,1251.3745432399512,ice
221,144088547.88021043,-77.51515818375414,85.69044062388198,0.32325476,other,579216.4384357815,9523368.224142687,1251.3194275274057,ice
222,144088547.88110664,-77.51550492188329,85.69039018452892,0.2763296,other,579214.4941519217,9523362.19099037,1251.26431181486,ice
223,144088547.88159698,-77.51569473595903,85.69036258596942,0.20656265,other,579213.4295225347,9523358.889747396,1251.2091961023143,ice
224,144088547.8820913,-77.51588616899937,85.69033475493463,0.20107056,other,579212.3557379135,9523355.56067076,1251.1540803897683,ice
225,144088547.88285,-77.51617991883262,85.69029204408254,0.23036909,other,579210.7080841918,9523350.451757316,1251.0989646772227,ice
226,144088547.88358963,-77.51646658624027,85.6902503939839,0.22548096,other,579209.0995393427,9523345.469437815,1251.0438489646772,ice
227,144088547.8842065,-77.5167056691754,85.69021566042402,0.2502113,other,579207.7579091052,9523341.31447222,1250.9887332521316,ice
228,144088547.8851629,-77.51707659827616,85.69016182111224,0.32675678,other,579205.6754571595,9523334.873545464,1250.9336175395858,ice
229,144088547.8863426,-77.5175348000457,85.69009539116054,0.2707185,other,579203.1015252175,9523326.925651029,1250.8785018270405,ice
230,144088547.88751096,-77.51798820305649,85.69002959041323,0.2570175,other,579200.55565032,9523319.053679872,1250.8233861144945,ice
231,144088547.8886195,-77.51841869215674,85.6899671141188,0.23190491,other,579198.1383449938,9523311.579443509,1250.7682704019487,ice
232,144088547.88990992,-77.51892214853011,85.68989443564325,0.14027885,other,579195.3040670534,9523302.881019952,1250.7131546894032,ice
233,144088547.89123753,-77.519442477688,85.68981968671798,0.030405138,other,579192.3679481427,9523293.931323374,1250.6580389768576,pond
234,144088547.8919476,-77.51972100205806,85.68977968476305,-0.11794436,other,579190.7960401044,9523289.141794892,1250.6029232643118,ice
235,144088547.8926334,-77.51998987022301,85.68974105467139,-0.18593642,other,579189.2788610195,9523284.516670393,1250.547807551766,ice
236,144088547.89314592,-77.52019077156251,85.68971218133363,-0.19603866,other,579188.1453362624,9523281.059791794,1250.4926918392205,ice
237,144088547.89371955,-77.52041551824641,85.68967984216769,-0.15426622,other,579186.8779553708,9523277.188339354,1250.437576126675,ice
238,144088547.89437133,-77.52067088825999,85.68964308302108,-0.043737665,other,579185.4380978141,9523272.787886064,1250.3824604141291,ice
239,144088547.8952467,-77.52101397712987,85.68959371248553,0.17353557,other,579183.5033141896,9523266.877577148,1250.3273447015831,ice
240,144088547.89618507,-77.52138160241091,85.68954075526585,0.24715437,other,579181.4311117574,9523260.538436688,1250.2722289890376,ice
241,144088547.89739203,-77.52185399120067,85.6894726177892,0.25998873,other,579178.7699008696,9523252.383033693,1250.217113276492,ice
242,144088547.89850283,-77.52228850442286,85.68940987925065,0.20879316,other,579176.3231267639,9523244.874456,1250.1619975639464,ice
243,144088547.8993176,-77.52260692390838,85.68936384336433,0.17433369,other,579174.5311134789,9523239.365437573,1250.1068818514009,ice
244,144088547.90007132,-77.52290119242977,85.6893212193358,0.14707768,other,579172.8764286755,9523234.265474364,1250.051766138855,ice
245,144088547.90099803,-77.52326254800174,85.68926878313925,0.13660005,other,579170.8461793809,9523227.9923936,1249.996650426309,ice
246,144088547.90188378,-77.52360762747625,85.68921865185148,0.05167919,other,579168.9083486099,9523221.995601935,1249.9415347137635,ice
247,144088547.9028512,-77.52398398902764,85.68916387652419,0.009283284,other,579166.7965958688,9523215.444233485,1249.886419001218,ice
248,144088547.9042248,-77.52451748005468,85.68908603071279,-0.0009968486,other,579163.8067559194,9523206.135459373,1249.8313032886724,ice
249,144088547.9052547,-77.52491669424796,85.68902763945084,-0.054543875,other,579161.5718785144,9523199.154373778,1249.7761875761266,ice
250,144088547.90603986,-77.52522078508797,85.68898308413847,-0.0548608,other,579159.8708743348,9523193.828206953,1249.721071863581,ice
251,144088547.9071382,-77.52564504935087,85.68892073875146,0.13682127,other,579157.5009021525,9523186.377126846,1249.6659561510353,ice
252,144088547.90825275,-77.52607651561966,85.68885749081399,0.20718028,other,579155.087735498,9523178.816729087,1249.61084043849,pond
253,144088547.90926683,-77.52646726084357,85.68879988561082,0.12298573,other,579152.9082086546,9523171.933917375,1249.555724725944,lead
254,144088547.9101578,-77.52680754176413,85.68874913239709,-0.15089689,other,579151.020861116,9523165.875296311,1249.500609013398,pond
255,144088547.9108653,-77.52707705758132,85.68870883226337,-0.18410808,other,579149.5278207855,9523161.065445164,1249.4454933008524,ice
256,144088547.9113136,-77.52724783533628,85.6886832650247,-0.22327493,specular_lead_low_w_bkg,579148.5823102613,9523158.01426538,1249.390377588307,lead
257,144088547.9117742,-77.5274231247425,85.68865700315827,-0.21415633,other,579147.61215441,9523154.88036715,1249.3352618757613,lead
258,144088547.91256887,-77.52772520788929,85.68861169850035,-0.17945227,other,579145.9410563266,9523149.474473609,1249.2801461632157,ice
259,144088547.9133774,-77.52803244849754,85.68856559294323,-0.17577647,other,579144.2418737974,9523143.973270647,1249.22503045067,ice
260,144088547.91415203,-77.52832669636983,85.68852141659929,-0.1706608,other,579142.6148700109,9523138.702449407,1249.169914738124,pond
261,144088547.91477463,-77.52856311695669,85.68848589975597,-0.19520453,other,579141.3079851095,9523134.46502852,1249.1147990255783,ice
262,144088547.9153967,-77.52879914385089,85.68845043389481,-0.20198299,other,579140.0033925107,9523130.233767737,1249.0596833130328,lead
263,144088547.9159872,-77.52902341954788,85.68841674745694,-0.20830648,other,579138.763470989,9523126.214678597,1249.0045676004872,pond
264,144088547.91661718,-77.52926250734988,85.68838082771721,-0.20175537,other,579137.4417824941,9523121.929217586,1248.9494518879414,ice
265,144088547.91733456,-77.52953476074332,85.68833992208295,-0.19192123,other,579135.9367700528,9523117.048939396,1248.894336175396,pond
266,144088547.9178646,-77.52973591864993,85.68830970462493,-0.16146937,other,579134.8246302697,9523113.443767844,1248.83922046285,ice
267,144088547.91850555,-77.52997927777984,85.68827316520425,-0.13355169,other,579133.4788216812,9523109.084181331,1248.7841047503043,ice
268,144088547.91912135,-77.53021318937517,85.68823807274127,-0.13954346,other,579132.1847045929,9523104.896975808,1248.7289890377588,pond
269,144088547.91987687,-77.53050038477906,85.68819502554243,-0.10013667,other,579130.5950327129,9523099.760261696,1248.6738733252132,ice
270,144088547.92056975,-77.53076377976333,85.68815557734942,-0.17906249,other,579129.1364775391,9523095.052721048,1248.6187576126674,ice
271,144088547.92117345,-77.53099339029269,85.68812121462358,-0.1787476,other,579127.8645011135,9523090.951820483,1248.563641900122,ice
272,144088547.92183432,-77.53124502607761,85.68808358926844,-0.18467097,other,579126.4698595027,9523086.461246528,1248.508526187576,ice
273,144088547.92252505,-77.53150806134161,85.68804430158687,-0.19555068,other,579125.0112258645,9523081.771889465,1248.4534104750303,ice
274,144088547.9234139,-77.53184715388879,85.68799373227539,-0.12665321,other,579123.1293260421,9523075.73524421,1248.3982947624847,pond
275,144088547.92455077,-77.53228122150499,85.68792912130915,-0.087951005,other,579120.717996116,9523068.021275574,1248.3431790499392,ice
276,144088547.92537424,-77.53259615256019,85.68788234191457,-0.18333794,other,579118.9666261815,9523062.435334625,1248.2880633373932,ice
277,144088547.925862,-77.53278289561771,85.68785463905827,-0.22297555,specular_lead_low_w_bkg,579117.9274439928,9523059.127000116,1248.2329476248478,ice
278,144088547.9263832,-77.53298252940641,85.68782505906745,-0.21769932,specular_lead_low_w_bkg,579116.815860825,9523055.594169604,1248.177831912302,ice
279,144088547.92693168,-77.5331929481247,85.68779392649188,-0.18197985,other,579115.6433683907,9523051.87548898,1248.1227161997565,ice
280,144088547.9275872,-77.5334446163013,85.68775675762205,-0.19191408,other,579114.2397688469,9523047.43517482,1248.0676004872107,ice
281,144088547.92824158,-77.53369447113647,85.68771956738374,-0.17380786,other,579112.8515412419,9523042.995007338,1248.0124847746652,ice
282,144088547.92894036,-77.5339625869434,85.68767993482585,-0.17106085,other,579111.3567618185,9523038.260701874,1247.9573690621191,ice
283,144088547.92968845,-77.53425273369548,85.68763765764406,-0.13267463,other,579109.7279033079,9523033.20478642,1247.9022533495736,ice
284,144088547.930708,-77.53464919573138,85.68758012002979,-0.01961848,other,579107.4978959017,9523026.32170709,1247.847137637028,ice
285,144088547.93187952,-77.535105420687,85.68751405768037,0.12177521,other,579104.928903549,9523018.417436296,1247.7920219244822,ice
286,144088547.9330019,-77.53554310320531,85.68745079486735,0.1296449,other,579102.4621125323,9523010.847047256,1247.736906211937,ice
287,144088547.93372855,-77.53582691256561,85.68740985417897,-0.09336801,other,579100.8610084638,9523005.947082534,1247.681790499391,ice
288,144088547.9344757,-77.53611902457617,85.68736779010938,-0.14052705,other,579099.2116561339,9523000.91196172,1247.6266747868451,ice
289,144088547.9352384,-77.53641743193775,85.6873248456317,-0.1948231,other,579097.526229354,9522995.77120988,1247.5715590742996,ice
290,144088547.93581015,-77.53664121749458,85.68729265052107,-0.21097249,other,579096.2620484376,9522991.917135682,1247.516443361754,pond
291,144088547.93636113,-77.53685688756998,85.68726163919884,-0.21072516,other,579095.0433877397,9522988.204619726,1247.4613276492082,ice
292,144088547.9369464,-77.53708609064584,85.68722869322694,-0.2087819,specular_lead_low_w_bkg,579093.7480221333,9522984.260392282,1247.4062119366629,lead
293,144088547.93754935,-77.53732214599101,85.68719477493133,-0.1991845,other,579092.413667373,9522980.19964208,1247.351096224117,ice
294,144088547.93819284,-77.53757437776375,85.68715854297363,-0.19558194,other,579090.9876406008,9522975.861797515,1247.295980511571,ice
295,144088547.93878874,-77.53780774444259,85.68712502439054,-0.17369366,other,579089.6681737603,9522971.848779306,1247.2408647990253,lead
296,144088547.9394031,-77.53804840347048,85.68709046216523,-0.20587847,other,579088.3073739534,9522967.710777825,1247.18574908648,ice
297,144088547.9399896,-77.53827830283521,85.68705744357597,-0.20351708,other,579087.0074127641,9522963.75760824,1247.130633373934,ice
298,144088547.94063455,-77.53853093128505,85.68702115359646,-0.16641776,other,579085.5790234186,9522959.412839858,1247.0755176613886,ice
299,144088547.94128323,-77.53878499688963,85.68698465367997,-0.19334796,other,579084.1425350986,9522955.042973911,1247.0204019488428,ice
300,144088547.94183967,-77.53900294678003,85.68695332766366,-0.2042228,specular_lead_low_w_bkg,579082.910482928,9522951.292683568,1246.9652862362973,pond
301,144088547.94223955,-77.53915955401443,85.68693081485881,-0.15455428,specular_lead_low_w_bkg,579082.0252444046,9522948.597529862,1246.9101705237515,ice
302,144088547.9427241,-77.53934921197704,85.68690354171525,-0.13289511,specular_lead_low_w_bkg,579080.953332488,9522945.332574887,1246.855054811206,ice
303,144088547.94330925,-77.53957827397774,85.68687058132467,-0.12397869,other,579079.659070676,9522941.386983834,1246.79993909866,ice
304,144088547.9439969,-77.53984723763618,85.68683186036425,-0.1212149,other,579078.1396630104,9522936.75199731,1246.7448233861146,ice
305,144088547.9446079,-77.54008618142801,85.68679744488885,-0.16490814,other,579076.7901041111,9522932.632545948,1246.6897076735688,lead
306,144088547.94517443,-77.54030757643783,85.68676553313753,-0.18823782,other,579075.5400682344,9522928.813015137,1246.634591961023,ice
307,144088547.94581887,-77.54055926375537,85.68672922269738,-0.17662115,other,579074.1195546056,9522924.46731568,1246.5794762484777,lead
308,144088547.94640958,-77.54078976933356,85.68669593524783,-0.18941543,other,579072.8191590671,9522920.483729634,1246.5243605359317,ice
309,144088547.94693133,-77.5409933574344,85.68666651463806,-0.18469366,other,579071.6709647303,9522916.963093318,1246.469244823386,ice
310,144088547.9476314,-77.54126643864745,85.68662705008974,-0.18463163,other,579070.1308327749,9522912.240559887,1246.4141291108403,ice
311,144088547.94834518,-77.54154559883868,85.68658686481207,-0.19356526,other,579068.5534848728,9522907.430281715,1246.3590133982948,ice
312,144088547.94907117,-77.54182847727111,85.68654594578183,-0.17071263,other,579066.9587139506,9522902.534073576,1246.303897685749,ice
313,144088547.94971249,-77.54207654726093,85.68650965319722,-0.18095037,other,579065.5676201829,9522898.195339056,1246.2487819732034,ice
314,144088547.95028996,-77.54229984402362,85.68647694492718,-0.17682843,other,579064.3161474967,9522894.285484005,1246.1936662606577,lead
315,144088547.95090255,-77.54253633856656,85.68644227068128,-0.16600919,other,579062.9912753464,9522890.14093244,1246.138550548112,ice
316,144088547.95149744,-77.54276598450406,85.68640857569405,-0.18426219,other,579061.7051934884,9522886.113666091,1246.0834348355663,ice
317,144088547.95207074,-77.54298705646121,85.68637609861105,-0.18770076,other,579060.4678330675,9522882.23234398,1246.0283191230208,ice
318,144088547.9527636,-77.54325403713807,85.68633684949185,-0.18189293,other,579058.9739858955,9522877.541961657,1245.9732034104748,ice
319,144088547.95336515,-77.5434856977903,85.686302763,-0.18791951,specular_lead_low_w_bkg,579057.6782775326,9522873.468810065,1245.9180876979294,ice
320,144088547.95392627,-77.54370168237001,85.68627095764346,-0.19047579,specular_lead_low_w_bkg,579056.4706843878,9522869.668482171,1245.8629719853836,ice
321,144088547.95462942,-77.5439721472096,85.68623109560306,-0.14826842,other,579054.9590704291,9522864.905806543,1245.807856272838,ice
322,144088547.95543155,-77.5442804236344,85.68618562998239,-0.15942207,other,579053.2366398957,9522859.473912792,1245.7527405602923,lead
323,144088547.95617154,-77.54456469193015,85.68614368308128,-0.19163543,other,579051.6487039622,9522854.4626197,1245.6976248477467,ice
324,144088547.95666483,-77.54475405560406,85.68611572242177,-0.2028801,other,579050.5912119809,9522851.122398367,1245.6425091352007,pond
325,144088547.95731655,-77.54500431650085,85.68607875527819,-0.20064662,other,579049.1938779918,9522846.706388578,1245.5873934226552,ice
